TournamentID,StageID,StageSequence,StageURL
544,1778,1,https://th.sportscorpion.com/eng/tournament/stage/1778/matches/?print
544,1781,2,https://th.sportscorpion.com/eng/tournament/stage/1781/matches/?print
544,1779,2,https://th.sportscorpion.com/eng/tournament/stage/1779/matches/?print
499,1773,1,https://th.sportscorpion.com/eng/tournament/stage/1773/matches/?print
499,1774,2,https://th.sportscorpion.com/eng/tournament/stage/1774/matches/?print
503,1757,1,https://th.sportscorpion.com/eng/tournament/stage/1757/matches/?print
503,1760,2,https://th.sportscorpion.com/eng/tournament/stage/1760/matches/?print
503,1761,3,https://th.sportscorpion.com/eng/tournament/stage/1761/matches/?print
518,1764,1,https://th.sportscorpion.com/eng/tournament/stage/1764/matches/?print
518,1765,2,https://th.sportscorpion.com/eng/tournament/stage/1765/matches/?print
518,1767,3,https://th.sportscorpion.com/eng/tournament/stage/1767/matches/?print
535,1743,1,https://th.sportscorpion.com/eng/tournament/stage/1743/matches/?print
534,1734,1,https://th.sportscorpion.com/eng/tournament/stage/1734/matches/?print
534,1737,2,https://th.sportscorpion.com/eng/tournament/stage/1737/matches/?print
534,1735,2,https://th.sportscorpion.com/eng/tournament/stage/1735/matches/?print
534,1738,3,https://th.sportscorpion.com/eng/tournament/stage/1738/matches/?print
534,1739,4,https://th.sportscorpion.com/eng/tournament/stage/1739/matches/?print
529,1720,1,https://th.sportscorpion.com/eng/tournament/stage/1720/matches/?print
529,1727,2,https://th.sportscorpion.com/eng/tournament/stage/1727/matches/?print
531,1724,1,https://th.sportscorpion.com/eng/tournament/stage/1724/matches/?print
531,1725,2,https://th.sportscorpion.com/eng/tournament/stage/1725/matches/?print
527,1716,1,https://th.sportscorpion.com/eng/tournament/stage/1716/matches/?print
527,1717,2,https://th.sportscorpion.com/eng/tournament/stage/1717/matches/?print
527,1718,3,https://th.sportscorpion.com/eng/tournament/stage/1718/matches/?print
527,1719,3,https://th.sportscorpion.com/eng/tournament/stage/1719/matches/?print
526,1714,1,https://th.sportscorpion.com/eng/tournament/stage/1714/matches/?print
526,1715,2,https://th.sportscorpion.com/eng/tournament/stage/1715/matches/?print
517,1708,1,https://th.sportscorpion.com/eng/tournament/stage/1708/matches/?print
517,1709,2,https://th.sportscorpion.com/eng/tournament/stage/1709/matches/?print
516,1710,1,https://th.sportscorpion.com/eng/tournament/stage/1710/matches/?print
516,1711,2,https://th.sportscorpion.com/eng/tournament/stage/1711/matches/?print
516,1712,3,https://th.sportscorpion.com/eng/tournament/stage/1712/matches/?print
516,1713,4,https://th.sportscorpion.com/eng/tournament/stage/1713/matches/?print
486,1654,1,https://th.sportscorpion.com/eng/tournament/stage/1654/matches/?print
486,1655,2,https://th.sportscorpion.com/eng/tournament/stage/1655/matches/?print
525,1703,1,https://th.sportscorpion.com/eng/tournament/stage/1703/matches/?print
525,1704,2,https://th.sportscorpion.com/eng/tournament/stage/1704/matches/?print
525,1707,3,https://th.sportscorpion.com/eng/tournament/stage/1707/matches/?print
525,1705,3,https://th.sportscorpion.com/eng/tournament/stage/1705/matches/?print
524,1702,1,https://th.sportscorpion.com/eng/tournament/stage/1702/matches/?print
524,1698,1,https://th.sportscorpion.com/eng/tournament/stage/1698/matches/?print
524,1699,2,https://th.sportscorpion.com/eng/tournament/stage/1699/matches/?print
524,1701,3,https://th.sportscorpion.com/eng/tournament/stage/1701/matches/?print
521,1693,1,https://th.sportscorpion.com/eng/tournament/stage/1693/matches/?print
521,1694,2,https://th.sportscorpion.com/eng/tournament/stage/1694/matches/?print
523,1689,1,https://th.sportscorpion.com/eng/tournament/stage/1689/matches/?print
523,1690,2,https://th.sportscorpion.com/eng/tournament/stage/1690/matches/?print
523,1691,2,https://th.sportscorpion.com/eng/tournament/stage/1691/matches/?print
523,1692,2,https://th.sportscorpion.com/eng/tournament/stage/1692/matches/?print
483,1683,1,https://th.sportscorpion.com/eng/tournament/stage/1683/matches/?print
483,1684,2,https://th.sportscorpion.com/eng/tournament/stage/1684/matches/?print
483,1685,3,https://th.sportscorpion.com/eng/tournament/stage/1685/matches/?print
483,1687,4,https://th.sportscorpion.com/eng/tournament/stage/1687/matches/?print
515,1681,1,https://th.sportscorpion.com/eng/tournament/stage/1681/matches/?print
515,1686,2,https://th.sportscorpion.com/eng/tournament/stage/1686/matches/?print
515,1688,3,https://th.sportscorpion.com/eng/tournament/stage/1688/matches/?print
482,1660,1,https://th.sportscorpion.com/eng/tournament/stage/1660/matches/?print
479,1650,1,https://th.sportscorpion.com/eng/tournament/stage/1650/matches/?print
479,1651,2,https://th.sportscorpion.com/eng/tournament/stage/1651/matches/?print
479,1652,3,https://th.sportscorpion.com/eng/tournament/stage/1652/matches/?print
479,1653,4,https://th.sportscorpion.com/eng/tournament/stage/1653/matches/?print
500,1672,1,https://th.sportscorpion.com/eng/tournament/stage/1672/matches/?print
500,1674,2,https://th.sportscorpion.com/eng/tournament/stage/1674/matches/?print
500,1675,3,https://th.sportscorpion.com/eng/tournament/stage/1675/matches/?print
500,1676,4,https://th.sportscorpion.com/eng/tournament/stage/1676/matches/?print
500,1677,5,https://th.sportscorpion.com/eng/tournament/stage/1677/matches/?print
514,1671,1,https://th.sportscorpion.com/eng/tournament/stage/1671/matches/?print
513,1667,1,https://th.sportscorpion.com/eng/tournament/stage/1667/matches/?print
513,1668,2,https://th.sportscorpion.com/eng/tournament/stage/1668/matches/?print
513,1669,3,https://th.sportscorpion.com/eng/tournament/stage/1669/matches/?print
513,1670,3,https://th.sportscorpion.com/eng/tournament/stage/1670/matches/?print
512,1661,1,https://th.sportscorpion.com/eng/tournament/stage/1661/matches/?print
512,1663,2,https://th.sportscorpion.com/eng/tournament/stage/1663/matches/?print
512,1665,2,https://th.sportscorpion.com/eng/tournament/stage/1665/matches/?print
512,1662,2,https://th.sportscorpion.com/eng/tournament/stage/1662/matches/?print
511,1656,1,https://th.sportscorpion.com/eng/tournament/stage/1656/matches/?print
511,1657,2,https://th.sportscorpion.com/eng/tournament/stage/1657/matches/?print
511,1658,2,https://th.sportscorpion.com/eng/tournament/stage/1658/matches/?print
511,1659,2,https://th.sportscorpion.com/eng/tournament/stage/1659/matches/?print
509,1639,1,https://th.sportscorpion.com/eng/tournament/stage/1639/matches/?print
509,1643,2,https://th.sportscorpion.com/eng/tournament/stage/1643/matches/?print
509,1648,3,https://th.sportscorpion.com/eng/tournament/stage/1648/matches/?print
510,1645,1,https://th.sportscorpion.com/eng/tournament/stage/1645/matches/?print
510,1649,2,https://th.sportscorpion.com/eng/tournament/stage/1649/matches/?print
495,1636,1,https://th.sportscorpion.com/eng/tournament/stage/1636/matches/?print
498,1637,1,https://th.sportscorpion.com/eng/tournament/stage/1637/matches/?print
498,1638,2,https://th.sportscorpion.com/eng/tournament/stage/1638/matches/?print
506,1631,1,https://th.sportscorpion.com/eng/tournament/stage/1631/matches/?print
506,1633,2,https://th.sportscorpion.com/eng/tournament/stage/1633/matches/?print
507,1626,1,https://th.sportscorpion.com/eng/tournament/stage/1626/matches/?print
488,1625,1,https://th.sportscorpion.com/eng/tournament/stage/1625/matches/?print
410,1315,1,https://th.sportscorpion.com/eng/tournament/stage/1315/matches/?print
410,1622,2,https://th.sportscorpion.com/eng/tournament/stage/1622/matches/?print
410,1623,3,https://th.sportscorpion.com/eng/tournament/stage/1623/matches/?print
496,1616,1,https://th.sportscorpion.com/eng/tournament/stage/1616/matches/?print
496,1618,2,https://th.sportscorpion.com/eng/tournament/stage/1618/matches/?print
467,1619,1,https://th.sportscorpion.com/eng/tournament/stage/1619/matches/?print
467,1624,2,https://th.sportscorpion.com/eng/tournament/stage/1624/matches/?print
497,1612,1,https://th.sportscorpion.com/eng/tournament/stage/1612/matches/?print
497,1613,2,https://th.sportscorpion.com/eng/tournament/stage/1613/matches/?print
497,1614,3,https://th.sportscorpion.com/eng/tournament/stage/1614/matches/?print
504,1605,1,https://th.sportscorpion.com/eng/tournament/stage/1605/matches/?print
504,1608,2,https://th.sportscorpion.com/eng/tournament/stage/1608/matches/?print
505,1607,1,https://th.sportscorpion.com/eng/tournament/stage/1607/matches/?print
505,1609,2,https://th.sportscorpion.com/eng/tournament/stage/1609/matches/?print
505,1610,2,https://th.sportscorpion.com/eng/tournament/stage/1610/matches/?print
505,1611,2,https://th.sportscorpion.com/eng/tournament/stage/1611/matches/?print
490,1601,1,https://th.sportscorpion.com/eng/tournament/stage/1601/matches/?print
490,1603,2,https://th.sportscorpion.com/eng/tournament/stage/1603/matches/?print
484,1604,1,https://th.sportscorpion.com/eng/tournament/stage/1604/matches/?print
480,1588,1,https://th.sportscorpion.com/eng/tournament/stage/1588/matches/?print
480,1589,2,https://th.sportscorpion.com/eng/tournament/stage/1589/matches/?print
501,1591,1,https://th.sportscorpion.com/eng/tournament/stage/1591/matches/?print
501,1599,2,https://th.sportscorpion.com/eng/tournament/stage/1599/matches/?print
491,1596,1,https://th.sportscorpion.com/eng/tournament/stage/1596/matches/?print
491,1600,2,https://th.sportscorpion.com/eng/tournament/stage/1600/matches/?print
491,1602,3,https://th.sportscorpion.com/eng/tournament/stage/1602/matches/?print
481,1586,1,https://th.sportscorpion.com/eng/tournament/stage/1586/matches/?print
481,1587,2,https://th.sportscorpion.com/eng/tournament/stage/1587/matches/?print
492,1571,1,https://th.sportscorpion.com/eng/tournament/stage/1571/matches/?print
492,1573,1,https://th.sportscorpion.com/eng/tournament/stage/1573/matches/?print
492,1574,2,https://th.sportscorpion.com/eng/tournament/stage/1574/matches/?print
494,1572,1,https://th.sportscorpion.com/eng/tournament/stage/1572/matches/?print
494,1582,2,https://th.sportscorpion.com/eng/tournament/stage/1582/matches/?print
494,1583,3,https://th.sportscorpion.com/eng/tournament/stage/1583/matches/?print
494,1584,3,https://th.sportscorpion.com/eng/tournament/stage/1584/matches/?print
494,1585,3,https://th.sportscorpion.com/eng/tournament/stage/1585/matches/?print
485,1538,1,https://th.sportscorpion.com/eng/tournament/stage/1538/matches/?print
485,1556,2,https://th.sportscorpion.com/eng/tournament/stage/1556/matches/?print
485,1557,3,https://th.sportscorpion.com/eng/tournament/stage/1557/matches/?print
485,1558,3,https://th.sportscorpion.com/eng/tournament/stage/1558/matches/?print
470,1544,1,https://th.sportscorpion.com/eng/tournament/stage/1544/matches/?print
470,1545,2,https://th.sportscorpion.com/eng/tournament/stage/1545/matches/?print
470,1559,3,https://th.sportscorpion.com/eng/tournament/stage/1559/matches/?print
470,1560,4,https://th.sportscorpion.com/eng/tournament/stage/1560/matches/?print
470,1561,5,https://th.sportscorpion.com/eng/tournament/stage/1561/matches/?print
489,1542,1,https://th.sportscorpion.com/eng/tournament/stage/1542/matches/?print
489,1563,2,https://th.sportscorpion.com/eng/tournament/stage/1563/matches/?print
487,1540,1,https://th.sportscorpion.com/eng/tournament/stage/1540/matches/?print
474,1536,1,https://th.sportscorpion.com/eng/tournament/stage/1536/matches/?print
474,1537,2,https://th.sportscorpion.com/eng/tournament/stage/1537/matches/?print
477,1530,1,https://th.sportscorpion.com/eng/tournament/stage/1530/matches/?print
468,1523,1,https://th.sportscorpion.com/eng/tournament/stage/1523/matches/?print
468,1524,2,https://th.sportscorpion.com/eng/tournament/stage/1524/matches/?print
468,1525,3,https://th.sportscorpion.com/eng/tournament/stage/1525/matches/?print
468,1526,4,https://th.sportscorpion.com/eng/tournament/stage/1526/matches/?print
468,1527,5,https://th.sportscorpion.com/eng/tournament/stage/1527/matches/?print
468,1529,6,https://th.sportscorpion.com/eng/tournament/stage/1529/matches/?print
475,1522,1,https://th.sportscorpion.com/eng/tournament/stage/1522/matches/?print
472,1521,1,https://th.sportscorpion.com/eng/tournament/stage/1521/matches/?print
471,1510,1,https://th.sportscorpion.com/eng/tournament/stage/1510/matches/?print
471,1511,2,https://th.sportscorpion.com/eng/tournament/stage/1511/matches/?print
471,1512,2,https://th.sportscorpion.com/eng/tournament/stage/1512/matches/?print
471,1513,2,https://th.sportscorpion.com/eng/tournament/stage/1513/matches/?print
455,1514,1,https://th.sportscorpion.com/eng/tournament/stage/1514/matches/?print
455,1515,2,https://th.sportscorpion.com/eng/tournament/stage/1515/matches/?print
455,1516,3,https://th.sportscorpion.com/eng/tournament/stage/1516/matches/?print
455,1517,4,https://th.sportscorpion.com/eng/tournament/stage/1517/matches/?print
448,1505,1,https://th.sportscorpion.com/eng/tournament/stage/1505/matches/?print
448,1506,2,https://th.sportscorpion.com/eng/tournament/stage/1506/matches/?print
448,1507,3,https://th.sportscorpion.com/eng/tournament/stage/1507/matches/?print
448,1508,4,https://th.sportscorpion.com/eng/tournament/stage/1508/matches/?print
458,1454,1,https://th.sportscorpion.com/eng/tournament/stage/1454/matches/?print
458,1500,2,https://th.sportscorpion.com/eng/tournament/stage/1500/matches/?print
450,1493,1,https://th.sportscorpion.com/eng/tournament/stage/1493/matches/?print
450,1495,2,https://th.sportscorpion.com/eng/tournament/stage/1495/matches/?print
450,1498,3,https://th.sportscorpion.com/eng/tournament/stage/1498/matches/?print
466,1491,1,https://th.sportscorpion.com/eng/tournament/stage/1491/matches/?print
466,1492,2,https://th.sportscorpion.com/eng/tournament/stage/1492/matches/?print
469,1494,1,https://th.sportscorpion.com/eng/tournament/stage/1494/matches/?print
469,1497,2,https://th.sportscorpion.com/eng/tournament/stage/1497/matches/?print
469,1499,2,https://th.sportscorpion.com/eng/tournament/stage/1499/matches/?print
465,1487,1,https://th.sportscorpion.com/eng/tournament/stage/1487/matches/?print
465,1489,2,https://th.sportscorpion.com/eng/tournament/stage/1489/matches/?print
465,1490,2,https://th.sportscorpion.com/eng/tournament/stage/1490/matches/?print
461,1464,1,https://th.sportscorpion.com/eng/tournament/stage/1464/matches/?print
461,1466,2,https://th.sportscorpion.com/eng/tournament/stage/1466/matches/?print
463,1479,1,https://th.sportscorpion.com/eng/tournament/stage/1479/matches/?print
463,1480,2,https://th.sportscorpion.com/eng/tournament/stage/1480/matches/?print
463,1481,2,https://th.sportscorpion.com/eng/tournament/stage/1481/matches/?print
447,1476,1,https://th.sportscorpion.com/eng/tournament/stage/1476/matches/?print
447,1478,2,https://th.sportscorpion.com/eng/tournament/stage/1478/matches/?print
449,1468,1,https://th.sportscorpion.com/eng/tournament/stage/1468/matches/?print
449,1469,2,https://th.sportscorpion.com/eng/tournament/stage/1469/matches/?print
449,1470,3,https://th.sportscorpion.com/eng/tournament/stage/1470/matches/?print
449,1471,4,https://th.sportscorpion.com/eng/tournament/stage/1471/matches/?print
449,1472,5,https://th.sportscorpion.com/eng/tournament/stage/1472/matches/?print
449,1473,6,https://th.sportscorpion.com/eng/tournament/stage/1473/matches/?print
449,1474,7,https://th.sportscorpion.com/eng/tournament/stage/1474/matches/?print
449,1475,8,https://th.sportscorpion.com/eng/tournament/stage/1475/matches/?print
453,1459,1,https://th.sportscorpion.com/eng/tournament/stage/1459/matches/?print
453,1460,2,https://th.sportscorpion.com/eng/tournament/stage/1460/matches/?print
453,1462,3,https://th.sportscorpion.com/eng/tournament/stage/1462/matches/?print
453,1461,3,https://th.sportscorpion.com/eng/tournament/stage/1461/matches/?print
446,1458,1,https://th.sportscorpion.com/eng/tournament/stage/1458/matches/?print
457,1455,1,https://th.sportscorpion.com/eng/tournament/stage/1455/matches/?print
457,1456,2,https://th.sportscorpion.com/eng/tournament/stage/1456/matches/?print
456,1452,3,https://th.sportscorpion.com/eng/tournament/stage/1452/matches/?print
456,1453,4,https://th.sportscorpion.com/eng/tournament/stage/1453/matches/?print
438,1431,1,https://th.sportscorpion.com/eng/tournament/stage/1431/matches/?print
438,1432,2,https://th.sportscorpion.com/eng/tournament/stage/1432/matches/?print
435,1443,1,https://th.sportscorpion.com/eng/tournament/stage/1443/matches/?print
435,1447,2,https://th.sportscorpion.com/eng/tournament/stage/1447/matches/?print
435,1445,3,https://th.sportscorpion.com/eng/tournament/stage/1445/matches/?print
435,1448,4,https://th.sportscorpion.com/eng/tournament/stage/1448/matches/?print
435,1449,5,https://th.sportscorpion.com/eng/tournament/stage/1449/matches/?print
451,1439,1,https://th.sportscorpion.com/eng/tournament/stage/1439/matches/?print
451,1442,1,https://th.sportscorpion.com/eng/tournament/stage/1442/matches/?print
426,1419,1,https://th.sportscorpion.com/eng/tournament/stage/1419/matches/?print
426,1425,1,https://th.sportscorpion.com/eng/tournament/stage/1425/matches/?print
452,1429,1,https://th.sportscorpion.com/eng/tournament/stage/1429/matches/?print
432,1416,1,https://th.sportscorpion.com/eng/tournament/stage/1416/matches/?print
436,1426,1,https://th.sportscorpion.com/eng/tournament/stage/1426/matches/?print
436,1427,2,https://th.sportscorpion.com/eng/tournament/stage/1427/matches/?print
443,1417,1,https://th.sportscorpion.com/eng/tournament/stage/1417/matches/?print
443,1420,2,https://th.sportscorpion.com/eng/tournament/stage/1420/matches/?print
443,1421,3,https://th.sportscorpion.com/eng/tournament/stage/1421/matches/?print
443,1422,4,https://th.sportscorpion.com/eng/tournament/stage/1422/matches/?print
441,1370,1,https://th.sportscorpion.com/eng/tournament/stage/1370/matches/?print
441,1371,2,https://th.sportscorpion.com/eng/tournament/stage/1371/matches/?print
441,1409,3,https://th.sportscorpion.com/eng/tournament/stage/1409/matches/?print
445,1406,1,https://th.sportscorpion.com/eng/tournament/stage/1406/matches/?print
445,1408,2,https://th.sportscorpion.com/eng/tournament/stage/1408/matches/?print
445,1407,2,https://th.sportscorpion.com/eng/tournament/stage/1407/matches/?print
433,1401,1,https://th.sportscorpion.com/eng/tournament/stage/1401/matches/?print
433,1403,2,https://th.sportscorpion.com/eng/tournament/stage/1403/matches/?print
424,1413,2,https://th.sportscorpion.com/eng/tournament/stage/1413/matches/?print
424,1414,3,https://th.sportscorpion.com/eng/tournament/stage/1414/matches/?print
434,1377,1,https://th.sportscorpion.com/eng/tournament/stage/1377/matches/?print
434,1405,2,https://th.sportscorpion.com/eng/tournament/stage/1405/matches/?print
440,1395,1,https://th.sportscorpion.com/eng/tournament/stage/1395/matches/?print
440,1396,2,https://th.sportscorpion.com/eng/tournament/stage/1396/matches/?print
440,1399,3,https://th.sportscorpion.com/eng/tournament/stage/1399/matches/?print
440,1400,4,https://th.sportscorpion.com/eng/tournament/stage/1400/matches/?print
440,1402,5,https://th.sportscorpion.com/eng/tournament/stage/1402/matches/?print
428,1386,1,https://th.sportscorpion.com/eng/tournament/stage/1386/matches/?print
428,1387,2,https://th.sportscorpion.com/eng/tournament/stage/1387/matches/?print
428,1389,3,https://th.sportscorpion.com/eng/tournament/stage/1389/matches/?print
425,1366,1,https://th.sportscorpion.com/eng/tournament/stage/1366/matches/?print
425,1367,2,https://th.sportscorpion.com/eng/tournament/stage/1367/matches/?print
425,1368,3,https://th.sportscorpion.com/eng/tournament/stage/1368/matches/?print
425,1369,4,https://th.sportscorpion.com/eng/tournament/stage/1369/matches/?print
437,1360,1,https://th.sportscorpion.com/eng/tournament/stage/1360/matches/?print
437,1361,2,https://th.sportscorpion.com/eng/tournament/stage/1361/matches/?print
439,1362,1,https://th.sportscorpion.com/eng/tournament/stage/1362/matches/?print
439,1363,2,https://th.sportscorpion.com/eng/tournament/stage/1363/matches/?print
439,1364,3,https://th.sportscorpion.com/eng/tournament/stage/1364/matches/?print
439,1365,4,https://th.sportscorpion.com/eng/tournament/stage/1365/matches/?print
430,1353,1,https://th.sportscorpion.com/eng/tournament/stage/1353/matches/?print
430,1356,2,https://th.sportscorpion.com/eng/tournament/stage/1356/matches/?print
430,1357,3,https://th.sportscorpion.com/eng/tournament/stage/1357/matches/?print
430,1358,4,https://th.sportscorpion.com/eng/tournament/stage/1358/matches/?print
431,1352,1,https://th.sportscorpion.com/eng/tournament/stage/1352/matches/?print
431,1354,2,https://th.sportscorpion.com/eng/tournament/stage/1354/matches/?print
431,1355,3,https://th.sportscorpion.com/eng/tournament/stage/1355/matches/?print
431,1359,4,https://th.sportscorpion.com/eng/tournament/stage/1359/matches/?print
411,1343,1,https://th.sportscorpion.com/eng/tournament/stage/1343/matches/?print
411,1344,2,https://th.sportscorpion.com/eng/tournament/stage/1344/matches/?print
411,1346,3,https://th.sportscorpion.com/eng/tournament/stage/1346/matches/?print
411,1345,3,https://th.sportscorpion.com/eng/tournament/stage/1345/matches/?print
427,1338,1,https://th.sportscorpion.com/eng/tournament/stage/1338/matches/?print
429,1339,1,https://th.sportscorpion.com/eng/tournament/stage/1339/matches/?print
429,1341,2,https://th.sportscorpion.com/eng/tournament/stage/1341/matches/?print
429,1342,2,https://th.sportscorpion.com/eng/tournament/stage/1342/matches/?print
429,1340,2,https://th.sportscorpion.com/eng/tournament/stage/1340/matches/?print
421,1347,1,https://th.sportscorpion.com/eng/tournament/stage/1347/matches/?print
421,1348,2,https://th.sportscorpion.com/eng/tournament/stage/1348/matches/?print
421,1349,3,https://th.sportscorpion.com/eng/tournament/stage/1349/matches/?print
421,1350,4,https://th.sportscorpion.com/eng/tournament/stage/1350/matches/?print
421,1351,5,https://th.sportscorpion.com/eng/tournament/stage/1351/matches/?print
419,1336,1,https://th.sportscorpion.com/eng/tournament/stage/1336/matches/?print
420,1332,1,https://th.sportscorpion.com/eng/tournament/stage/1332/matches/?print
420,1337,2,https://th.sportscorpion.com/eng/tournament/stage/1337/matches/?print
418,1333,1,https://th.sportscorpion.com/eng/tournament/stage/1333/matches/?print
418,1334,2,https://th.sportscorpion.com/eng/tournament/stage/1334/matches/?print
418,1335,3,https://th.sportscorpion.com/eng/tournament/stage/1335/matches/?print
416,1321,1,https://th.sportscorpion.com/eng/tournament/stage/1321/matches/?print
416,1323,2,https://th.sportscorpion.com/eng/tournament/stage/1323/matches/?print
416,1324,3,https://th.sportscorpion.com/eng/tournament/stage/1324/matches/?print
412,1322,1,https://th.sportscorpion.com/eng/tournament/stage/1322/matches/?print
412,1325,2,https://th.sportscorpion.com/eng/tournament/stage/1325/matches/?print
412,1326,3,https://th.sportscorpion.com/eng/tournament/stage/1326/matches/?print
412,1327,4,https://th.sportscorpion.com/eng/tournament/stage/1327/matches/?print
423,1317,1,https://th.sportscorpion.com/eng/tournament/stage/1317/matches/?print
423,1318,2,https://th.sportscorpion.com/eng/tournament/stage/1318/matches/?print
423,1319,3,https://th.sportscorpion.com/eng/tournament/stage/1319/matches/?print
423,1320,4,https://th.sportscorpion.com/eng/tournament/stage/1320/matches/?print
417,1311,1,https://th.sportscorpion.com/eng/tournament/stage/1311/matches/?print
417,1312,2,https://th.sportscorpion.com/eng/tournament/stage/1312/matches/?print
417,1313,3,https://th.sportscorpion.com/eng/tournament/stage/1313/matches/?print
417,1314,4,https://th.sportscorpion.com/eng/tournament/stage/1314/matches/?print
405,1301,1,https://th.sportscorpion.com/eng/tournament/stage/1301/matches/?print
405,1302,2,https://th.sportscorpion.com/eng/tournament/stage/1302/matches/?print
414,1291,1,https://th.sportscorpion.com/eng/tournament/stage/1291/matches/?print
414,1293,2,https://th.sportscorpion.com/eng/tournament/stage/1293/matches/?print
414,1292,2,https://th.sportscorpion.com/eng/tournament/stage/1292/matches/?print
402,1305,1,https://th.sportscorpion.com/eng/tournament/stage/1305/matches/?print
402,1306,2,https://th.sportscorpion.com/eng/tournament/stage/1306/matches/?print
402,1307,3,https://th.sportscorpion.com/eng/tournament/stage/1307/matches/?print
402,1308,4,https://th.sportscorpion.com/eng/tournament/stage/1308/matches/?print
402,1310,5,https://th.sportscorpion.com/eng/tournament/stage/1310/matches/?print
404,1286,1,https://th.sportscorpion.com/eng/tournament/stage/1286/matches/?print
404,1287,2,https://th.sportscorpion.com/eng/tournament/stage/1287/matches/?print
408,1281,1,https://th.sportscorpion.com/eng/tournament/stage/1281/matches/?print
408,1282,2,https://th.sportscorpion.com/eng/tournament/stage/1282/matches/?print
408,1283,3,https://th.sportscorpion.com/eng/tournament/stage/1283/matches/?print
409,1269,1,https://th.sportscorpion.com/eng/tournament/stage/1269/matches/?print
409,1270,2,https://th.sportscorpion.com/eng/tournament/stage/1270/matches/?print
409,1271,2,https://th.sportscorpion.com/eng/tournament/stage/1271/matches/?print
406,1265,1,https://th.sportscorpion.com/eng/tournament/stage/1265/matches/?print
407,1272,1,https://th.sportscorpion.com/eng/tournament/stage/1272/matches/?print
407,1274,2,https://th.sportscorpion.com/eng/tournament/stage/1274/matches/?print
407,1277,3,https://th.sportscorpion.com/eng/tournament/stage/1277/matches/?print
407,1278,3,https://th.sportscorpion.com/eng/tournament/stage/1278/matches/?print
407,1279,3,https://th.sportscorpion.com/eng/tournament/stage/1279/matches/?print
401,1263,1,https://th.sportscorpion.com/eng/tournament/stage/1263/matches/?print
401,1264,2,https://th.sportscorpion.com/eng/tournament/stage/1264/matches/?print
398,1249,1,https://th.sportscorpion.com/eng/tournament/stage/1249/matches/?print
398,1250,2,https://th.sportscorpion.com/eng/tournament/stage/1250/matches/?print
398,1251,3,https://th.sportscorpion.com/eng/tournament/stage/1251/matches/?print
398,1252,4,https://th.sportscorpion.com/eng/tournament/stage/1252/matches/?print
398,1253,5,https://th.sportscorpion.com/eng/tournament/stage/1253/matches/?print
398,1254,6,https://th.sportscorpion.com/eng/tournament/stage/1254/matches/?print
398,1255,7,https://th.sportscorpion.com/eng/tournament/stage/1255/matches/?print
398,1256,8,https://th.sportscorpion.com/eng/tournament/stage/1256/matches/?print
398,1257,9,https://th.sportscorpion.com/eng/tournament/stage/1257/matches/?print
398,1258,10,https://th.sportscorpion.com/eng/tournament/stage/1258/matches/?print
398,1259,11,https://th.sportscorpion.com/eng/tournament/stage/1259/matches/?print
398,1260,12,https://th.sportscorpion.com/eng/tournament/stage/1260/matches/?print
399,1240,1,https://th.sportscorpion.com/eng/tournament/stage/1240/matches/?print
399,1245,2,https://th.sportscorpion.com/eng/tournament/stage/1245/matches/?print
400,1238,1,https://th.sportscorpion.com/eng/tournament/stage/1238/matches/?print
400,1243,2,https://th.sportscorpion.com/eng/tournament/stage/1243/matches/?print
400,1241,2,https://th.sportscorpion.com/eng/tournament/stage/1241/matches/?print
400,1242,2,https://th.sportscorpion.com/eng/tournament/stage/1242/matches/?print
400,1244,3,https://th.sportscorpion.com/eng/tournament/stage/1244/matches/?print
396,1230,1,https://th.sportscorpion.com/eng/tournament/stage/1230/matches/?print
396,1231,2,https://th.sportscorpion.com/eng/tournament/stage/1231/matches/?print
397,1232,1,https://th.sportscorpion.com/eng/tournament/stage/1232/matches/?print
397,1233,2,https://th.sportscorpion.com/eng/tournament/stage/1233/matches/?print
397,1234,2,https://th.sportscorpion.com/eng/tournament/stage/1234/matches/?print
397,1235,3,https://th.sportscorpion.com/eng/tournament/stage/1235/matches/?print
393,1220,1,https://th.sportscorpion.com/eng/tournament/stage/1220/matches/?print
393,1221,2,https://th.sportscorpion.com/eng/tournament/stage/1221/matches/?print
393,1222,3,https://th.sportscorpion.com/eng/tournament/stage/1222/matches/?print
389,1142,1,https://th.sportscorpion.com/eng/tournament/stage/1142/matches/?print
389,1170,2,https://th.sportscorpion.com/eng/tournament/stage/1170/matches/?print
389,1171,2,https://th.sportscorpion.com/eng/tournament/stage/1171/matches/?print
389,1189,3,https://th.sportscorpion.com/eng/tournament/stage/1189/matches/?print
389,1181,3,https://th.sportscorpion.com/eng/tournament/stage/1181/matches/?print
389,1182,4,https://th.sportscorpion.com/eng/tournament/stage/1182/matches/?print
391,1217,1,https://th.sportscorpion.com/eng/tournament/stage/1217/matches/?print
391,1218,2,https://th.sportscorpion.com/eng/tournament/stage/1218/matches/?print
391,1219,3,https://th.sportscorpion.com/eng/tournament/stage/1219/matches/?print
381,1150,1,https://th.sportscorpion.com/eng/tournament/stage/1150/matches/?print
381,1163,2,https://th.sportscorpion.com/eng/tournament/stage/1163/matches/?print
381,1164,2,https://th.sportscorpion.com/eng/tournament/stage/1164/matches/?print
381,1167,3,https://th.sportscorpion.com/eng/tournament/stage/1167/matches/?print
